Date,Site,Site_Number,Pair,Quadrat,Depth_min,Depth_max,Slope_angle,Latitude,Longitude,Elevation,Time_24hr,Treatment,Macrophyte,Length,Width,Height,Volume,Weight,Alive,pH,O2_percent,O2_mg_l,Temp,Conductivity,NH4_Water,NH4_Sediment
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,67,40,20.5,54940,33.4,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,67.5,41,20,55350,31.5,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,65,41,21,55965,34,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,66.5,37.5,22.5,56109,33.4,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,67,41,20.5,56314,36,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,72,41.5,19,56772,33.8,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,66,43.5,20,57420,32.5,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,73,44,18.5,59422,,Dead,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,71,41,21.5,62587,40.2,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,71,41,22.5,65498,43.3,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,72,45,21,68040,40.3,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,73,43.5,22,69861,43.7,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,74,47.5,20,70300,39.3,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,77,46,20.5,72611,49.2,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,72,46,22,72864,44.6,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,75,46.5,21.5,74981,40.1,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,78,48.5,20,75660,43,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,76,46,23,80408,49.2,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,75.5,45.5,24.5,84164,46.9,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,9,1.2,1.2,0,-37.94514237,175.5809825,57.80456543,13:39:09,None,None,81,48,23.5,91368,52.6,Alive,8.3,104.1,9.2,21.9,154.4,1.1,2.4
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,58.5,36,14.5,30537,16.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,53,36,17,32436,18.4,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,60,35,16,33600,20,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,56,37,17,35224,20.2,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,56,36,17.5,35280,20.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,59,36,17,36108,21.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,59.5,36,17,36414,20.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,56,38,17.5,37240,21.9,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,59,37,18,39294,22.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,59,39,17.5,40268,22.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,61,38,17.5,40565,23,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,60,40,17,40800,25.6,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,58.5,37,19,41126,27.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62,40,17,42160,25.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,59,41,18,43542,27.6,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62,38,18.5,43586,25.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,55,40,20,44000,32.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64,38.5,18,44352,23.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62.5,38,19.5,46313,29.2,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64,37,20,47360,27.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66,40,18,47520,31.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,65.5,40.5,18,47750,25.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,63,40,19,47880,25.9,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,60.5,40,20,48400,27.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,63,40.5,19,48479,30,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,61,37,22,49654,32.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66,38,20,50160,28.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62,40.5,20,50220,29.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,67,40,19,50920,30.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62.5,39,21,51188,32.6,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64,40,20,51200,30.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66,41,19,51414,30.6,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,65,43,18.5,51708,30.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66,37.5,21,51975,35.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,67,41,19,52193,30,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66.5,42.5,18.5,52286,28.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,65,42.5,19,52488,31.6,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62,40,21.5,53320,31.7,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,62,46.5,18.5,53336,26.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,67,39,20.5,53567,33.9,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64.5,42,20,54180,28.4,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,67,41,20,54940,32.7,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64,43,20,55040,32.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64,42,20.5,55104,34.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,67.5,41,20,55350,35,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,64,42.5,20.5,55760,34.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,69,43,19,56373,31.5,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66,40,22,58080,37.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,69,41,21,59409,37.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66.5,42,21.5,60050,32.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,72,43,19.5,60372,34.9,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,70,40,22,61600,36.2,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,70,42,21,61740,37.7,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,72.5,42,20.5,62423,37.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,70,44,20.5,63140,34.4,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,70,43,21,63210,37.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,66,42,23,63756,36.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,71,43,21,64113,40.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,67,44,22,64856,36.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,70.5,44,21,65142,42.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,71,44,21,65604,36.7,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,74,44,20.5,66748,42.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,74,43,22,70004,47,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,74,44,23,74888,47.7,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,72,44,24,76032,44.8,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,76,46,22,76912,45.1,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,76,44,24,80256,51.7,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,73,46,24,80592,47.2,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1E,10,1.2,1.2,0,-37.94519534,175.5810958,55.16088867,13:59:44,Macrophyte,Hornwort,77,46,23.5,83237,50.3,Alive,8.3,99.6,8.77,21.6,156.9,1.1,
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,46,30,12,16560,8.8,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,55,35,15,28875,18.6,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,58,37,15,32190,18.3,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,60,35,19,39900,25.2,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,57,40,18,41040,39.3,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,64,37,18,42624,24.2,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,61,38,20,46360,25.1,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,64,40.5,18,46656,26.4,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,64,39,19,47424,26.3,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,64,41.5,18,47808,29.6,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,65,39.5,19,48783,26.9,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,62,39.5,20,48980,27.8,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,65,42,18,49140,27.8,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,65,41,20,53300,31.5,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,67,40,20,53600,35.1,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,63.5,44.5,19,53689,28.9,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,67,41,20,54940,33.3,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,68,43,19,55556,33.5,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,66,42.5,20,56100,30.9,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,64,40,22,56320,32.2,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,66,40,22,58080,34.5,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,67,42,21,59094,34,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,66,41,22,59532,37.1,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,70,43,20,60200,37.6,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,73,42,20,61320,36.1,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,69,44.5,20,61410,32.5,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,65,43,22,61490,35,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,69,42.5,21,61583,39.7,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,68,44,21,62832,36,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,67,42.5,23,65493,39.8,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,70,39,24,65520,41.8,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,72,45,21.5,69660,44.3,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,70,44,23,70840,38.9,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,11,1.2,1.2,0,-37.94517984,175.5811346,57.56420898,14:22:44,None,None,82,45,28.5,105165,70.7,Alive,8.4,104,9.12,21.9,160.3,0.2,1.1
21.03.19,Keeleys_Landing,1,1F,12,1.2,1.2,0,-37.94522937,175.5812235,58.0447998,14:38:18,Macrophyte,Hornwort,52,35,14.5,26390,15.7,Alive,8.3,100.4,8.7,22.7,158.2,0.1,5.2
